240
0.250000,0.000000
0.750000,0.000000
1.250000,0.000000
1.750000,0.000000
2.250000,0.000000
2.750000,0.000000
3.250000,0.000000
3.750000,0.000000
4.250000,0.000000
4.750000,0.000000
5.250000,0.000000
5.750000,0.000000
6.250000,0.000000
6.750000,0.000000
7.250000,0.000000
7.750000,0.000000
8.250000,0.000029
8.750000,0.001738
9.250000,0.000000
9.750000,0.000001
10.250000,0.000041
10.750000,0.000952
11.250000,0.013870
11.750000,0.000543
12.250000,0.005361
12.750000,0.038765
13.250000,0.215890
13.750000,0.966434
14.250000,3.625074
14.750000,11.709380
15.250000,33.045383
15.750000,82.854675
16.250000,188.018341
16.750000,391.404816
17.250000,755.849426
17.750000,1366.989746
18.250000,2344.435303
18.750000,3824.990234
19.250000,5962.053223
19.750000,8927.174805
20.250000,12923.212891
20.750000,18153.609375
21.250000,24774.035156
21.750000,32944.042969
22.250000,42816.183594
22.750000,54557.824219
23.250000,68211.968750
23.750000,83847.742188
24.250000,101449.351562
24.750000,120997.085938
25.250000,142443.125000
25.750000,165739.578125
26.250000,190753.203125
26.750000,219745.109375
27.250000,256577.562500
27.750000,296320.187500
28.250000,338579.843750
28.750000,383092.406250
29.250000,429565.812500
29.750000,477751.375000
30.250000,527333.437500
30.750000,577951.812500
31.250000,629299.125000
31.750000,681132.437500
32.250000,733230.812500
32.750000,785218.125000
33.250000,836848.375000
33.750000,888014.000000
34.250000,938486.500000
34.750000,987954.062500
35.250000,1036264.062500
35.750000,1083243.875000
36.250000,1128764.000000
36.750000,1172707.750000
37.250000,1214976.625000
37.750000,1255506.000000
38.250000,1294220.000000
38.750000,1331104.375000
39.250000,1366116.875000
39.750000,1399239.000000
40.250000,1430466.250000
40.750000,1459628.750000
41.250000,1486900.500000
41.750000,1512435.750000
42.250000,1536099.250000
42.750000,1557919.375000
43.250000,1577936.625000
43.750000,1596176.625000
44.250000,1612685.750000
44.750000,1627519.125000
45.250000,1640725.375000
45.750000,1652344.250000
46.250000,1662436.250000
46.750000,1671048.625000
47.250000,1678240.625000
47.750000,1684059.250000
48.250000,1688558.500000
48.750000,1691793.125000
49.250000,1693815.750000
49.750000,1694673.875000
50.250000,1694565.250000
50.750000,1693617.750000
51.250000,1691653.250000
51.750000,1688797.375000
52.250000,1685020.500000
52.750000,1680348.750000
53.250000,1674840.875000
53.750000,1668531.125000
54.250000,1661473.500000
54.750000,1653719.125000
55.250000,1645284.375000
55.750000,1636208.125000
56.250000,1626537.625000
56.750000,1616293.375000
57.250000,1605524.000000
57.750000,2621676.500000
58.250000,2413444.750000
58.750000,1570360.750000
59.250000,4865414.000000
59.750000,1997751.375000
60.250000,1531436.250000
60.750000,1517652.000000
61.250000,1503570.500000
61.750000,1489217.125000
62.250000,1474616.500000
62.750000,1459786.500000
63.250000,1444779.750000
63.750000,1429658.000000
64.250000,1414362.875000
64.750000,1398909.000000
65.250000,1383313.000000
65.750000,1367601.500000
66.250000,1351781.500000
66.750000,1362759.625000
67.250000,2086375.000000
67.750000,1303758.500000
68.250000,1287607.875000
68.750000,1399363.625000
69.250000,1527731.375000
69.750000,723936.437500
70.250000,721450.062500
70.750000,718655.062500
71.250000,715566.750000
71.750000,712194.375000
72.250000,708548.937500
72.750000,704640.375000
73.250000,700477.750000
73.750000,696073.500000
74.250000,691435.062500
74.750000,686572.937500
75.250000,681495.062500
75.750000,676210.875000
76.250000,670729.812500
76.750000,665060.187500
77.250000,659209.875000
77.750000,653187.937500
78.250000,647001.625000
78.750000,640658.625000
79.250000,634167.000000
79.750000,627558.937500
80.250000,620856.250000
80.750000,614048.875000
81.250000,607117.375000
81.750000,600067.875000
82.250000,592906.250000
82.750000,585639.500000
83.250000,578272.687500
83.750000,570813.500000
84.250000,563265.687500
84.750000,555636.125000
85.250000,547930.000000
85.750000,540150.937500
86.250000,532306.437500
86.750000,524400.750000
87.250000,516437.906250
87.750000,508422.375000
88.250000,500357.250000
88.750000,492248.468750
89.250000,484099.218750
89.750000,475913.843750
90.250000,467695.156250
90.750000,459447.656250
91.250000,451174.312500
91.750000,442877.937500
92.250000,434563.125000
92.750000,426232.812500
93.250000,417888.968750
93.750000,409534.468750
94.250000,401173.062500
94.750000,392806.750000
95.250000,384437.593750
95.750000,376069.312500
96.250000,367703.125000
96.750000,359341.875000
97.250000,350987.625000
97.750000,342641.625000
98.250000,334307.406250
98.750000,325985.500000
99.250000,317677.843750
99.750000,309386.531250
100.250000,301098.718750
100.750000,292817.312500
101.250000,284559.718750
101.750000,276327.031250
102.250000,268120.500000
102.750000,259941.281250
103.250000,251790.562500
103.750000,243669.515625
104.250000,235578.531250
104.750000,227519.500000
105.250000,219493.000000
105.750000,211499.156250
106.250000,203539.859375
106.750000,195614.687500
107.250000,187725.593750
107.750000,179872.093750
108.250000,172056.015625
108.750000,164276.859375
109.250000,156535.765625
109.750000,148832.968750
110.250000,141169.562500
110.750000,133545.828125
111.250000,125961.210938
111.750000,118417.593750
112.250000,110914.414062
112.750000,103451.921875
113.250000,96031.171875
113.750000,88651.601562
114.250000,81314.226562
114.750000,74018.648438
115.250000,66765.554688
115.750000,59554.925781
116.250000,52386.976562
116.750000,45261.835938
117.250000,38179.699219
117.750000,31140.599609
118.250000,24144.658203
118.750000,17192.060547
119.250000,10282.677734
119.750000,3416.714355
