
120
1.000000e+00,0.000000e+00
2.000000e+00,0.000000e+00
3.000000e+00,0.000000e+00
4.000000e+00,0.000000e+00
5.000000e+00,0.000000e+00
6.000000e+00,0.000000e+00
7.000000e+00,0.000000e+00
8.000000e+00,0.000000e+00
9.000000e+00,0.000000e+00
1.000000e+01,0.000000e+00
1.100000e+01,0.000000e+00
1.200000e+01,0.000000e+00
1.300000e+01,0.000000e+00
1.400000e+01,0.000000e+00
1.500000e+01,0.000000e+00
1.600000e+01,0.000000e+00
1.700000e+01,0.000000e+00
1.800000e+01,0.000000e+00
1.900000e+01,1.506649e+04
2.000000e+01,5.186120e+04
2.100000e+01,1.034546e+05
2.200000e+01,1.706404e+05
2.300000e+01,2.542124e+05
2.400000e+01,3.549643e+05
2.500000e+01,4.736898e+05
2.600000e+01,6.111826e+05
2.700000e+01,7.673466e+05
2.800000e+01,9.385258e+05
2.900000e+01,1.120174e+06
3.000000e+01,1.307747e+06
3.100000e+01,1.496697e+06
3.200000e+01,1.682479e+06
3.300000e+01,1.861129e+06
3.400000e+01,2.031011e+06
3.500000e+01,2.191071e+06
3.600000e+01,2.340253e+06
3.700000e+01,2.477503e+06
3.800000e+01,2.601767e+06
3.900000e+01,2.712263e+06
4.000000e+01,2.809295e+06
4.100000e+01,2.893442e+06
4.200000e+01,2.965281e+06
4.300000e+01,3.025390e+06
4.400000e+01,3.074345e+06
4.500000e+01,3.112726e+06
4.600000e+01,3.141109e+06
4.700000e+01,3.160070e+06
4.800000e+01,3.170179e+06
4.900000e+01,3.172004e+06
5.000000e+01,3.166114e+06
5.100000e+01,3.153077e+06
5.200000e+01,3.133461e+06
5.300000e+01,3.107834e+06
5.400000e+01,3.076764e+06
5.500000e+01,3.040819e+06
5.600000e+01,3.000569e+06
5.700000e+01,3.034424e+06
5.800000e+01,7.156234e+06
5.900000e+01,8.174802e+06
6.000000e+01,5.286190e+06
6.100000e+01,2.754611e+06
6.200000e+01,2.700456e+06
6.300000e+01,2.645972e+06
6.400000e+01,2.591727e+06
6.500000e+01,2.538291e+06
6.600000e+01,2.486230e+06
6.700000e+01,4.657978e+06
6.800000e+01,3.105619e+06
6.900000e+01,2.944339e+06
7.000000e+01,1.804934e+06
7.100000e+01,1.708521e+06
7.200000e+01,1.677949e+06
7.300000e+01,1.646587e+06
7.400000e+01,1.614507e+06
7.500000e+01,1.581784e+06
7.600000e+01,1.548491e+06
7.700000e+01,1.514703e+06
7.800000e+01,1.480492e+06
7.900000e+01,1.445932e+06
8.000000e+01,1.411098e+06
8.100000e+01,1.376063e+06
8.200000e+01,1.340900e+06
8.300000e+01,1.305684e+06
8.400000e+01,1.270488e+06
8.500000e+01,1.235385e+06
8.600000e+01,1.200436e+06
8.700000e+01,1.165638e+06
8.800000e+01,1.130976e+06
8.900000e+01,1.096435e+06
9.000000e+01,1.061999e+06
9.100000e+01,1.027652e+06
9.200000e+01,9.933787e+05
9.300000e+01,9.591632e+05
9.400000e+01,9.249900e+05
9.500000e+01,8.908433e+05
9.600000e+01,8.567076e+05
9.700000e+01,8.225671e+05
9.800000e+01,7.884062e+05
9.900000e+01,7.542092e+05
1.000000e+02,7.199605e+05
1.010000e+02,6.856443e+05
1.020000e+02,6.512452e+05
1.030000e+02,6.167472e+05
1.040000e+02,5.821349e+05
1.050000e+02,5.473926e+05
1.060000e+02,5.125045e+05
1.070000e+02,4.774551e+05
1.080000e+02,4.422286e+05
1.090000e+02,4.068094e+05
1.100000e+02,3.711818e+05
1.110000e+02,3.353302e+05
1.120000e+02,2.992389e+05
1.130000e+02,2.628922e+05
1.140000e+02,2.262746e+05
1.150000e+02,1.893702e+05
1.160000e+02,1.521635e+05
1.170000e+02,1.146388e+05
1.180000e+02,7.678042e+04
1.190000e+02,3.857271e+04
1.200000e+02,0.000000e+00
