
200
5.000000000000000000e-01,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,0.000000000000000000e+00
3.500000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+00,0.000000000000000000e+00
4.500000000000000000e+00,0.000000000000000000e+00
5.000000000000000000e+00,0.000000000000000000e+00
5.500000000000000000e+00,0.000000000000000000e+00
6.000000000000000000e+00,0.000000000000000000e+00
6.500000000000000000e+00,0.000000000000000000e+00
7.000000000000000000e+00,0.000000000000000000e+00
7.500000000000000000e+00,0.000000000000000000e+00
8.000000000000000000e+00,0.000000000000000000e+00
8.500000000000000000e+00,0.000000000000000000e+00
9.000000000000000000e+00,0.000000000000000000e+00
9.500000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+01,0.000000000000000000e+00
1.050000000000000000e+01,0.000000000000000000e+00
1.100000000000000000e+01,0.000000000000000000e+00
1.150000000000000000e+01,0.000000000000000000e+00
1.200000000000000000e+01,0.000000000000000000e+00
1.250000000000000000e+01,0.000000000000000000e+00
1.300000000000000000e+01,0.000000000000000000e+00
1.350000000000000000e+01,0.000000000000000000e+00
1.400000000000000000e+01,0.000000000000000000e+00
1.450000000000000000e+01,0.000000000000000000e+00
1.500000000000000000e+01,0.000000000000000000e+00
1.550000000000000000e+01,0.000000000000000000e+00
1.600000000000000000e+01,0.000000000000000000e+00
1.650000000000000000e+01,0.000000000000000000e+00
1.700000000000000000e+01,0.000000000000000000e+00
1.750000000000000000e+01,0.000000000000000000e+00
1.800000000000000000e+01,0.000000000000000000e+00
1.850000000000000000e+01,0.000000000000000000e+00
1.900000000000000000e+01,3.675646710679019158e-01
1.950000000000000000e+01,8.373000534352219582e-01
2.000000000000000000e+01,1.405999999999997918e+00
2.050000000000000000e+01,2.075101226789210607e+00
2.100000000000000000e+01,2.846040449829841279e+00
2.150000000000000000e+01,3.720254385148870746e+00
2.200000000000000000e+01,4.699179748773280707e+00
2.250000000000000000e+01,5.784253256730051085e+00
2.300000000000000000e+01,6.976911625046164467e+00
2.350000000000000000e+01,8.278591569748602552e+00
2.400000000000000000e+01,9.690729806864343487e+00
2.450000000000000000e+01,1.121476305242037341e+01
2.500000000000000000e+01,1.285212802244366870e+01
2.550000000000000000e+01,1.460426143296121282e+01
2.600000000000000000e+01,1.647259999999998570e+01
2.650000000000000000e+01,1.845572822335610041e+01
2.700000000000000000e+01,2.054082173790218846e+01
2.750000000000000000e+01,2.271220396228001803e+01
