% -----------------------------------------------------------------------
%   Program Name: pe-cs-28.dat    
%   Author: the Geant4 Collaboration
%   Organization: the Geant4 Collaboration
%   Version: unknown
%   Date: circa 2006
%   Class: Public
%   Copyright (c) Copyright Holders of the Geant4 Collaboration, 1994-2006.
%   See http://cern.ch/geant4/license for details on the copyright holders.
%   All rights not expressly granted under this license are reserved.
% -----------------------------------------------------------------------
8.09e-06   0.0 
8.09e-06  2.26958e+06
8.41395e-06  1.77671e+06
8.70964e-06  1.42195e+06
9.01571e-06  1.12834e+06
9.28e-06  922774
9.54993e-06  750207
9.77237e-06  631350
1e-05  527938
1.02329e-05  438343
1.042e-05  376614
1.06e-05  324650
1.077e-05  281484
1.09648e-05  238202
1.115e-05  202460
1.127e-05  181805
1.142e-05  158482
1.157e-05  137681
1.172e-05  119155
1.1885e-05  101143
1.20226e-05  87833.3
1.2184e-05  74016.4
1.23027e-05  64972.4
1.245e-05  54946.8
1.255e-05  48839.8
1.265e-05  43253.6
1.275e-05  38155
1.285e-05  33512.6
1.295e-05  29296
1.305e-05  25477.8
1.315e-05  22031.8
1.325e-05  18933.6
1.33352e-05  16550.8
1.342e-05  14401
1.35e-05  12563.4
1.357e-05  11099.7
1.365e-05  9583.22
1.372e-05  8386.34
1.38038e-05  7104.14
1.387e-05  6203.12
1.395e-05  5237.24
1.4025e-05  4448.53
1.425e-05  2703.42
1.43e-05  2432.08
1.435e-05  2199.94
1.4385e-05  2060
1.442e-05  1938.14
1.446e-05  1820.4
1.4485e-05  1758.19
1.452e-05  1685.48
1.455e-05  1636.2
1.457e-05  1609.9
1.46e-05  1580.1
1.463e-05  1561.64
1.466e-05  1554.28
1.466e-05  2.16423e+06
1.4685e-05  2.16219e+06
1.471e-05  2.16016e+06
1.4735e-05  2.15814e+06
1.4765e-05  2.15574e+06
1.48e-05  2.15296e+06
1.4835e-05  2.15021e+06
1.487e-05  2.14747e+06
1.491e-05  2.14438e+06
1.492e-05  2.14361e+06
1.492e-05  3.51129e+06
1.49624e-05  3.50832e+06
1.503e-05  3.50365e+06
1.51356e-05  3.4965e+06
1.515e-05  3.49554e+06
1.526e-05  3.49121e+06
1.535e-05  3.48778e+06
1.542e-05  3.48517e+06
1.55e-05  3.48226e+06
1.557e-05  3.48176e+06
1.565e-05  3.48124e+06
1.5732e-05  3.48074e+06
1.58e-05  3.48036e+06
1.59e-05  3.47986e+06
1.6e-05  3.47941e+06
1.60324e-05  3.47927e+06
1.61e-05  3.48107e+06
1.62181e-05  3.48424e+06
1.635e-05  3.48782e+06
1.645e-05  3.49056e+06
1.65959e-05  3.49457e+06
1.66e-05  3.4948e+06
1.675e-05  3.503e+06
1.69e-05  3.5112e+06
1.705e-05  3.52182e+06
1.71791e-05  3.53092e+06
1.72e-05  3.5329e+06
1.7378e-05  3.54963e+06
1.75e-05  3.56103e+06
1.75792e-05  3.56984e+06
1.77828e-05  3.59232e+06
1.8e-05  3.62084e+06
1.8197e-05  3.64658e+06
1.822e-05  3.64991e+06
1.85e-05  3.69023e+06
1.8737e-05  3.72879e+06
1.88365e-05  3.74489e+06
1.90546e-05  3.78268e+06
1.92753e-05  3.82071e+06
1.935e-05  3.83486e+06
1.95e-05  3.86313e+06
1.965e-05  3.89302e+06
2e-05  3.96255e+06
2.01837e-05  3.9989e+06
2.04174e-05  4.0488e+06
2.07e-05  4.11198e+06
2.11349e-05  4.20916e+06
2.15e-05  4.29065e+06
2.16272e-05  4.32074e+06
2.21309e-05  4.44422e+06
2.27e-05  4.58398e+06
2.31739e-05  4.70056e+06
2.33e-05  4.73234e+06
2.35e-05  4.78267e+06
2.4e-05  4.91172e+06
2.48313e-05  5.12708e+06
2.5704e-05  5.35438e+06
2.66072e-05  5.59103e+06
2.77e-05  5.87921e+06
2.85102e-05  6.09415e+06
2.88403e-05  6.17927e+06
2.9e-05  6.2204e+06
3.01995e-05  6.52358e+06
3.0903e-05  6.70199e+06
3.16228e-05  6.87717e+06
3.31131e-05  7.22892e+06
3.3338e-05  7.28203e+06
3.38844e-05  7.4036e+06
3.50752e-05  7.65734e+06
3.57e-05  7.79017e+06
3.63078e-05  7.9097e+06
3.73e-05  8.09503e+06
3.80189e-05  8.22866e+06
3.85e-05  8.31024e+06
3.98107e-05  8.51784e+06
4.02717e-05  8.5903e+06
4.0738e-05  8.65574e+06
4.2658e-05  8.9008e+06
4.3e-05  8.93793e+06
4.5e-05  9.13197e+06
4.51856e-05  9.14686e+06
4.57088e-05  9.1834e+06
4.73151e-05  9.29358e+06
4.9e-05  9.36233e+06
5e-05  9.40209e+06
5.24807e-05  9.43788e+06
5.30884e-05  9.43308e+06
5.5e-05  9.41805e+06
5.55904e-05  9.40866e+06
5.7544e-05  9.35233e+06
5.82103e-05  9.33353e+06
5.9e-05  9.30557e+06
6.16595e-05  9.18515e+06
6.23735e-05  9.14939e+06
6.53131e-05  8.98027e+06
6.68344e-05  8.88807e+06
6.76083e-05  8.83571e+06
7e-05  8.67925e+06
7.16143e-05  8.57034e+06
7.32824e-05  8.45021e+06
7.5e-05  8.33089e+06
7.67362e-05  8.20787e+06
7.821e-05  8.09854e+06
7.821e-05  8.76429e+06
7.91e-05  8.68498e+06
8e-05  8.60256e+06
8.03526e-05  8.56936e+06
8.048e-05  8.55698e+06
8.048e-05  8.87074e+06
8.11e-05  8.80732e+06
8.12831e-05  8.78838e+06
8.2e-05  8.71327e+06
8.23e-05  8.68171e+06
8.3e-05  8.60785e+06
8.41395e-05  8.48284e+06
8.57e-05  8.31683e+06
8.60994e-05  8.27534e+06
8.70964e-05  8.1708e+06
8.73e-05  8.14984e+06
8.91251e-05  7.97025e+06
9.01571e-05  7.86977e+06
9.07e-05  7.81834e+06
9.15e-05  7.74528e+06
9.19e-05  7.70958e+06
9.22571e-05  7.67867e+06
9.3e-05  7.61294e+06
9.35e-05  7.56976e+06
9.45e-05  7.48691e+06
9.5e-05  7.4466e+06
9.54993e-05  7.40772e+06
9.58e-05  7.38315e+06
9.65e-05  7.32716e+06
9.72e-05  7.2732e+06
9.8e-05  7.21311e+06
9.85e-05  7.17534e+06
9.95e-05  7.10173e+06
0.0001  7.06619e+06
0.000101158  6.98615e+06
0.0001015  6.96183e+06
0.000103  6.85825e+06
0.000104713  6.74688e+06
0.000105  6.72799e+06
0.000105925  6.66889e+06
0.000106  6.66418e+06
0.000108  6.54148e+06
0.00011  6.4193e+06
0.000110918  6.36541e+06
0.000112  6.3007e+06
0.0001128  6.25423e+06
0.000115  6.13148e+06
0.00011749  5.99152e+06
0.00011864  5.92752e+06
0.00011864  6.22709e+06
0.00011885  6.21538e+06
0.000122  6.04645e+06
0.000124  5.94018e+06
0.000124452  5.91663e+06
0.000128  5.7339e+06
0.000130317  5.62181e+06
0.000133  5.49184e+06
0.000133352  5.47483e+06
0.000136458  5.32962e+06
0.000138038  5.25845e+06
0.000139637  5.18605e+06
0.00014216  5.07598e+06
0.000142889  5.0448e+06
0.000145  4.95498e+06
0.000148  4.83293e+06
0.00015  4.75434e+06
0.000151356  4.70076e+06
0.000153109  4.63307e+06
0.000154  4.59876e+06
0.000158  4.44948e+06
0.00016058  4.35818e+06
0.000162  4.30887e+06
0.000162181  4.30249e+06
0.000165  4.20572e+06
0.000165959  4.17356e+06
0.00016788  4.10946e+06
0.000172  3.97668e+06
0.00017378  3.92166e+06
0.000175792  3.86098e+06
0.000177828  3.79857e+06
0.00018  3.73308e+06
0.000184077  3.61525e+06
0.000188365  3.49663e+06
0.000190546  3.43876e+06
0.000192753  3.38077e+06
0.000195  3.32167e+06
0.000198  3.24541e+06
0.000201837  3.15199e+06
0.000208  3.0069e+06
0.00020893  2.98581e+06
0.000213796  2.87851e+06
0.000218776  2.77453e+06
0.000221309  2.7231e+06
0.000222  2.70929e+06
0.000226464  2.62174e+06
0.000229087  2.57205e+06
0.000235  2.46571e+06
0.00024  2.37985e+06
0.000242661  2.33571e+06
0.00025  2.21976e+06
0.000254097  2.15896e+06
0.000266073  1.9918e+06
0.000269154  1.95173e+06
0.000278612  1.83546e+06
0.00028  1.81934e+06
0.000281838  1.79802e+06
0.000285102  1.76094e+06
0.00029  1.70694e+06
0.0003  1.60425e+06
0.000301995  1.58488e+06
0.000305492  1.55171e+06
0.00031  1.51009e+06
0.000312608  1.48649e+06
0.00032  1.4223e+06
0.000328  1.35749e+06
0.000331131  1.33313e+06
0.000343  1.24675e+06
0.000346737  1.22088e+06
0.000350752  1.19388e+06
0.000354813  1.16756e+06
0.000371535  1.06734e+06
0.000375837  1.04374e+06
0.000380189  1.02039e+06
0.000385  995313
0.000402717  909886
0.00040738  889357
0.000416869  849531
0.00042  836828
0.000421697  830005
0.00044157  755678
0.000451856  721045
0.000462381  687701
0.000467735  671582
0.00047  664895
0.00047863  640255
0.00049545  595912
0.000506991  567844
0.000512861  554290
0.000524808  528049
0.000530884  515357
0.00054325  490876
0.000562341  456062
0.000568853  445013
0.000588844  413178
0.000609537  383384
0.000623735  364731
0.000630957  355706
0.000638263  346891
0.000645654  338269
0.000676083  305622
0.000683912  297997
0.000691831  290530
0.0007  283092
0.000707946  276109
0.00075  242634
0.000785236  218941
0.000794328  213301
0.000803526  207795
0.000812831  202417
0.000822243  197185
0.000860994  177522
0.00086702  174698
0.00086702  442191
0.00086718  448647
0.0008675  466214
0.00086785  484709
0.0008682  502560
0.00086865  524445
0.000869  540779
0.0008695  563025
0.00087  584226
0.0008705  604333
0.0008712  630718
0.0008718  651848
0.0008725  674911
0.0008733  699273
0.0008743  726850
0.0008751  746774
0.0008762  771282
0.0008774  794499
0.0008785  812827
0.00088  833700
0.000881049  845293
0.0008815  850342
0.000883  863286
0.00088498  875540
0.00088498  1.00307e+06
0.000885  1.00359e+06
0.00088516  1.00738e+06
0.0008855  1.01775e+06
0.00088585  1.02806e+06
0.0008862  1.03804e+06
0.00088665  1.05046e+06
0.000887  1.05971e+06
