% -----------------------------------------------------------------------
%   Program Name: re-cs-66.dat 
%   Author: the Geant4 Collaboration
%   Organization: the Geant4 Collaboration
%   Version: unknown
%   Date: circa 2006
%   Class: Public
%   Copyright (c) Copyright Holders of the Geant4 Collaboration, 1994-2006.
%   See http://cern.ch/geant4/license for details on the copyright holders.
%   All rights not expressly granted under this license are reserved.
% -----------------------------------------------------------------------
1.000000e-06 1.333295e-01 
1.122974e-06 2.343631e-01 
1.163687e-06 2.803292e-01 
1.201855e-06 3.307810e-01 
1.237637e-06 3.856022e-01 
1.271183e-06 4.446306e-01 
1.302633e-06 5.076627e-01 
1.332117e-06 5.744583e-01 
1.385672e-06 7.182233e-01 
1.409966e-06 7.945952e-01 
1.432741e-06 8.742481e-01 
1.475446e-06 1.044829e+00 
1.512812e-06 1.220686e+00 
1.545507e-06 1.399526e+00 
1.574116e-06 1.578453e+00 
1.599149e-06 1.754987e+00 
1.621052e-06 1.928365e+00 
1.659383e-06 2.275483e+00 
1.688131e-06 2.578359e+00 
1.709692e-06 2.836931e+00 
1.742034e-06 3.281109e+00 
1.783111e-06 3.954624e+00 
1.813683e-06 4.562798e+00 
1.844254e-06 5.286148e+00 
1.861724e-06 5.762091e+00 
1.883964e-06 6.442426e+00 
1.903425e-06 7.115428e+00 
1.920452e-06 7.776807e+00 
1.935352e-06 8.420724e+00 
1.961425e-06 9.708564e+00 
1.980981e-06 1.083497e+01 
1.995647e-06 1.179371e+01 
2.017647e-06 1.344377e+01 
2.044667e-06 1.588344e+01 
2.064748e-06 1.808585e+01 
2.084830e-06 2.072122e+01 
2.099891e-06 2.304815e+01 
2.114952e-06 2.574627e+01 
2.130013e-06 2.890092e+01 
2.140053e-06 3.131010e+01 
2.151277e-06 3.434840e+01 
2.161798e-06 3.758724e+01 
2.171663e-06 4.103301e+01 
2.180910e-06 4.469269e+01 
2.189580e-06 4.857297e+01 
2.197708e-06 5.268018e+01 
2.205328e-06 5.702056e+01 
2.212471e-06 6.160048e+01 
2.219168e-06 6.642651e+01 
2.225447e-06 7.150534e+01 
2.231333e-06 7.684370e+01 
2.236851e-06 8.244856e+01 
2.242025e-06 8.832762e+01 
2.246875e-06 9.449020e+01 
2.251422e-06 1.009482e+02 
2.259947e-06 1.153162e+02 
2.267407e-06 1.311898e+02 
2.273934e-06 1.487558e+02 
2.279646e-06 1.681329e+02 
2.284643e-06 1.892909e+02 
2.289016e-06 2.120165e+02 
2.292842e-06 2.359349e+02 
2.296190e-06 2.605679e+02 
2.299119e-06 2.854044e+02 
2.301683e-06 3.099588e+02 
2.305888e-06 3.566301e+02 
2.311898e-06 4.388712e+02 
2.321320e-06 6.088513e+02 
2.325335e-06 6.965949e+02 
2.328190e-06 7.639869e+02 
2.331044e-06 8.349271e+02 
2.336754e-06 9.843069e+02 
2.337467e-06 1.003382e+03 
2.342463e-06 1.136597e+03 
2.344426e-06 1.187745e+03 
2.348173e-06 1.281085e+03 
2.350135e-06 1.326756e+03 
2.352009e-06 1.367667e+03 
2.353882e-06 1.405512e+03 
2.356380e-06 1.450470e+03 
2.358789e-06 1.487066e+03 
2.361019e-06 1.514370e+03 
2.362892e-06 1.532025e+03 
2.365301e-06 1.547213e+03 
2.368513e-06 1.553702e+03 
2.371189e-06 1.546770e+03 
2.372183e-06 1.541326e+03 
2.374451e-06 1.523140e+03 
2.376985e-06 1.493594e+03 
2.378995e-06 1.463525e+03 
2.381730e-06 1.413824e+03 
2.384115e-06 1.362939e+03 
2.385828e-06 1.322519e+03 
2.388317e-06 1.258784e+03 
2.390126e-06 1.209278e+03 
2.392802e-06 1.132181e+03 
2.395187e-06 1.060562e+03 
2.397099e-06 1.001880e+03 
2.399558e-06 9.256793e+02 
2.402056e-06 8.483899e+02 
2.404665e-06 7.688747e+02 
2.408122e-06 6.672055e+02 
2.410620e-06 5.974144e+02 
2.411334e-06 5.781501e+02 
2.414679e-06 4.923758e+02 
2.416686e-06 4.448014e+02 
2.422753e-06 3.205471e+02 
2.430603e-06 2.052798e+02 
2.433053e-06 1.796805e+02 
2.434857e-06 1.638510e+02 
2.436573e-06 1.511221e+02 
2.438031e-06 1.420516e+02 
2.439347e-06 1.352115e+02 
2.440534e-06 1.301191e+02 
