% -----------------------------------------------------------------------
%   Program Name: pe-cs-71.dat    
%   Author: the Geant4 Collaboration
%   Organization: the Geant4 Collaboration
%   Version: unknown
%   Date: circa 2006
%   Class: Public
%   Copyright (c) Copyright Holders of the Geant4 Collaboration, 1994-2006.
%   See http://cern.ch/geant4/license for details on the copyright holders.
%   All rights not expressly granted under this license are reserved.
% -----------------------------------------------------------------------
4.03e-06   0.0 
4.03e-06  4.17087e+06
4.16e-06  4.2743e+06
4.36516e-06  4.40238e+06
4.45e-06  4.4425e+06
4.45e-06  6.59114e+06
4.6e-06  6.74222e+06
4.67735e-06  6.81061e+06
4.85e-06  6.94674e+06
4.89779e-06  6.97873e+06
5.12861e-06  7.11376e+06
5.2e-06  7.15003e+06
5.4325e-06  7.24461e+06
5.55904e-06  7.28727e+06
5.7544e-06  7.3377e+06
6.0256e-06  7.39163e+06
6.2e-06  7.41432e+06
6.33e-06  7.42503e+06
6.33e-06  1.27228e+07
6.60693e-06  1.18689e+07
7.2e-06  1.0515e+07
7.24436e-06  1.04344e+07
7.32825e-06  1.02861e+07
7.85236e-06  9.51016e+06
8.03526e-06  9.29121e+06
8.22243e-06  9.08802e+06
8.60994e-06  8.71936e+06
8.81049e-06  8.55256e+06
9.12011e-06  8.32376e+06
9.44061e-06  8.11182e+06
9.66051e-06  7.97895e+06
1e-05  7.79467e+06
1.02329e-05  7.67495e+06
1.05925e-05  7.5013e+06
1.08393e-05  7.39297e+06
1.10917e-05  7.28406e+06
1.16145e-05  7.07221e+06
1.20226e-05  6.91281e+06
1.25892e-05  6.70254e+06
1.28825e-05  6.5939e+06
1.34896e-05  6.3757e+06
1.36458e-05  6.31859e+06
1.42889e-05  6.08654e+06
1.44544e-05  6.02635e+06
1.51356e-05  5.78128e+06
1.53109e-05  5.71777e+06
1.59e-05  5.50455e+06
1.60324e-05  5.4591e+06
1.62181e-05  5.39218e+06
1.65959e-05  5.25483e+06
1.69e-05  5.14948e+06
1.69824e-05  5.11985e+06
1.71791e-05  5.04767e+06
1.732e-05  4.99721e+06
1.732e-05  5.90914e+06
1.77828e-05  5.7132e+06
1.8e-05  5.61837e+06
1.83e-05  5.49331e+06
1.86209e-05  5.36507e+06
1.88365e-05  5.27929e+06
1.896e-05  5.22976e+06
1.896e-05  5.83522e+06
1.935e-05  5.6697e+06
1.95e-05  5.60826e+06
1.97242e-05  5.51614e+06
1.99e-05  5.44677e+06
1.99526e-05  5.42632e+06
2.04174e-05  5.24393e+06
2.07e-05  5.13664e+06
2.09e-05  5.06349e+06
2.11349e-05  4.9799e+06
2.13796e-05  4.89346e+06
2.16272e-05  4.80868e+06
2.19e-05  4.7165e+06
2.23872e-05  4.56189e+06
2.25e-05  4.5262e+06
2.27e-05  4.46416e+06
2.29087e-05  4.40284e+06
2.3e-05  4.3758e+06
2.35e-05  4.233e+06
2.37137e-05  4.17557e+06
2.42e-05  4.04795e+06
2.42661e-05  4.03118e+06
2.47e-05  3.92378e+06
2.5e-05  3.85372e+06
2.51189e-05  3.82667e+06
2.5704e-05  3.69821e+06
2.58e-05  3.67829e+06
2.60016e-05  3.63632e+06
2.66072e-05  3.51917e+06
2.69153e-05  3.46381e+06
2.75423e-05  3.3572e+06
2.77e-05  3.33161e+06
2.78612e-05  3.306e+06
2.85102e-05  3.21115e+06
2.88403e-05  3.16697e+06
2.91743e-05  3.1245e+06
2.95121e-05  3.0835e+06
2.98538e-05  3.04412e+06
3.05492e-05  2.97291e+06
3.0903e-05  2.94065e+06
3.12608e-05  2.91138e+06
3.16228e-05  2.88246e+06
3.19889e-05  2.85623e+06
3.27341e-05  2.8097e+06
3.31131e-05  2.78993e+06
3.34965e-05  2.77318e+06
3.4e-05  2.75263e+06
3.422e-05  2.7452e+06
3.422e-05  1.56905e+07
3.42768e-05  1.55986e+07
3.45e-05  1.52447e+07
3.50752e-05  1.43895e+07
3.58922e-05  1.32998e+07
3.63078e-05  1.28154e+07
3.65e-05  1.26015e+07
3.71535e-05  1.19193e+07
3.75837e-05  1.15038e+07
3.80189e-05  1.11233e+07
3.84592e-05  1.07625e+07
3.89045e-05  1.04202e+07
3.9355e-05  1.00946e+07
3.98107e-05  9.78555e+06
4e-05  9.66267e+06
4.152e-05  8.80235e+06
4.152e-05  1.44587e+07
4.16869e-05  1.42971e+07
4.22e-05  1.382e+07
4.2658e-05  1.34191e+07
4.31519e-05  1.30109e+07
4.4157e-05  1.22458e+07
4.46684e-05  1.18911e+07
4.5e-05  1.16716e+07
4.51856e-05  1.15526e+07
4.62381e-05  1.0926e+07
4.72e-05  1.04155e+07
4.73151e-05  1.03583e+07
4.7863e-05  1.00958e+07
4.8e-05  1.00324e+07
5.01187e-05  9.17564e+06
5.06991e-05  8.97317e+06
5.12861e-05  8.78044e+06
5.30884e-05  8.27105e+06
5.4e-05  8.04862e+06
5.5e-05  7.82929e+06
5.62341e-05  7.5963e+06
5.65e-05  7.55104e+06
5.68853e-05  7.4873e+06
5.8e-05  7.3177e+06
5.88844e-05  7.19834e+06
5.9e-05  7.18418e+06
6e-05  7.07174e+06
6.0256e-05  7.04566e+06
6.16595e-05  6.91734e+06
6.23735e-05  6.86276e+06
6.30957e-05  6.8119e+06
6.38264e-05  6.76864e+06
6.4e-05  6.75925e+06
6.45654e-05  6.731e+06
6.634e-05  6.65999e+06
6.634e-05  6.7187e+06
6.68344e-05  6.70342e+06
6.76083e-05  6.68256e+06
6.8e-05  6.67408e+06
6.83912e-05  6.66677e+06
6.85e-05  6.66494e+06
6.91831e-05  6.65573e+06
6.97e-05  6.64965e+06
7.07946e-05  6.6432e+06
7.16143e-05  6.64474e+06
7.19e-05  6.64523e+06
7.3e-05  6.65153e+06
7.32824e-05  6.65412e+06
7.4131e-05  6.66449e+06
7.4736e-05  6.67268e+06
